,Loss func,Func params,Num observations,Learn rate,Init w1,Init w2,Init bias,break good,break bad,Num iterations,w1 delta,w2 delta,bias delta,loss / num obs,loss,w1,w2,bias
1880,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,-0.1,0.1,-10.0,True,False,5456,-0.001,-0.002,-0.002,0.498,4976.998,13.001,7.002,-11.998
1881,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,-0.1,0.1,-0.1,True,False,7245,-0.001,-0.002,-0.002,0.498,4976.999,13.001,7.002,-11.998
1882,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,-0.1,0.1,0.1,True,False,7262,-0.001,-0.002,-0.002,0.498,4976.998,13.001,7.002,-11.998
1883,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,-0.1,0.1,10.0,True,False,7860,-0.001,-0.002,-0.002,0.498,4976.999,13.001,7.002,-11.998
1884,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,-0.1,10.0,-10.0,True,False,5466,-0.001,-0.002,-0.002,0.498,4976.999,13.001,7.002,-11.998
1885,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,-0.1,10.0,-0.1,True,False,7247,-0.001,-0.002,-0.002,0.498,4976.999,13.001,7.002,-11.998
1886,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,-0.1,10.0,0.1,True,False,7264,-0.001,-0.002,-0.002,0.498,4976.998,13.001,7.002,-11.998
1887,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,-0.1,10.0,10.0,True,False,7861,-0.001,-0.002,-0.002,0.498,4976.999,13.001,7.002,-11.998
1888,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,0.1,-10.0,-10.0,True,False,5444,-0.001,-0.002,-0.002,0.498,4976.999,13.001,7.002,-11.998
1889,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,0.1,-10.0,-0.1,True,False,7244,-0.001,-0.002,-0.002,0.498,4976.998,13.001,7.002,-11.998
1890,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,0.1,-10.0,0.1,True,False,7260,-0.001,-0.002,-0.002,0.498,4976.999,13.001,7.002,-11.998
1891,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,0.1,-10.0,10.0,True,False,7859,-0.001,-0.002,-0.002,0.498,4976.999,13.001,7.002,-11.998
1892,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,0.1,-0.1,-10.0,True,False,5455,-0.001,-0.002,-0.002,0.498,4976.999,13.001,7.002,-11.998
1893,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,0.1,-0.1,-0.1,True,False,7245,-0.001,-0.002,-0.002,0.498,4976.999,13.001,7.002,-11.998
1894,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,0.1,-0.1,0.1,True,False,7262,-0.001,-0.002,-0.002,0.498,4976.998,13.001,7.002,-11.998
1895,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,0.1,-0.1,10.0,True,False,7860,-0.001,-0.002,-0.002,0.498,4976.999,13.001,7.002,-11.998
1896,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,0.1,0.1,-10.0,True,False,5456,-0.001,-0.002,-0.002,0.498,4976.998,13.001,7.002,-11.998
1897,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,0.1,0.1,-0.1,True,False,7245,-0.001,-0.002,-0.002,0.498,4976.999,13.001,7.002,-11.998
1898,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,0.1,0.1,0.1,True,False,7262,-0.001,-0.002,-0.002,0.498,4976.998,13.001,7.002,-11.998
1899,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,0.1,0.1,10.0,True,False,7860,-0.001,-0.002,-0.002,0.498,4976.999,13.001,7.002,-11.998
1900,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,0.1,10.0,-10.0,True,False,5467,-0.001,-0.002,-0.002,0.498,4976.998,13.001,7.002,-11.998
1901,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,0.1,10.0,-0.1,True,False,7247,-0.001,-0.002,-0.002,0.498,4976.999,13.001,7.002,-11.998
1902,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,0.1,10.0,0.1,True,False,7264,-0.001,-0.002,-0.002,0.498,4976.998,13.001,7.002,-11.998
1903,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,0.1,10.0,10.0,True,False,7861,-0.001,-0.002,-0.002,0.498,4976.999,13.001,7.002,-11.998
1904,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,10.0,-10.0,-10.0,True,False,5448,-0.001,-0.002,-0.002,0.498,4976.998,13.001,7.002,-11.998
1905,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,10.0,-10.0,-0.1,True,False,7244,-0.001,-0.002,-0.002,0.498,4976.998,13.001,7.002,-11.998
1906,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,10.0,-10.0,0.1,True,False,7261,-0.001,-0.002,-0.002,0.498,4976.998,13.001,7.002,-11.998
1907,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,10.0,-10.0,10.0,True,False,7860,-0.001,-0.002,-0.002,0.498,4976.998,13.001,7.002,-11.998
1908,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,10.0,-0.1,-10.0,True,False,5459,-0.001,-0.002,-0.002,0.498,4976.998,13.001,7.002,-11.998
1909,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,10.0,-0.1,-0.1,True,False,7246,-0.001,-0.002,-0.002,0.498,4976.998,13.001,7.002,-11.998
1910,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,10.0,-0.1,0.1,True,False,7263,-0.001,-0.002,-0.002,0.498,4976.998,13.001,7.002,-11.998
1911,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,10.0,-0.1,10.0,True,False,7861,-0.001,-0.002,-0.002,0.498,4976.998,13.001,7.002,-11.998
1912,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,10.0,0.1,-10.0,True,False,5459,-0.001,-0.002,-0.002,0.498,4976.998,13.001,7.002,-11.998
1913,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,10.0,0.1,-0.1,True,False,7246,-0.001,-0.002,-0.002,0.498,4976.998,13.001,7.002,-11.998
1914,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,10.0,0.1,0.1,True,False,7263,-0.001,-0.002,-0.002,0.498,4976.998,13.001,7.002,-11.998
1915,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,10.0,0.1,10.0,True,False,7861,-0.001,-0.002,-0.002,0.498,4976.998,13.001,7.002,-11.998
1916,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,10.0,10.0,-10.0,True,False,5470,-0.001,-0.002,-0.002,0.498,4976.998,13.001,7.002,-11.998
1917,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,10.0,10.0,-0.1,True,False,7248,-0.001,-0.002,-0.002,0.498,4976.998,13.001,7.002,-11.998
1918,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,10.0,10.0,0.1,True,False,7264,-0.001,-0.002,-0.002,0.498,4976.999,13.001,7.002,-11.998
1919,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-07,10.0,10.0,10.0,True,False,7862,-0.001,-0.002,-0.002,0.498,4976.998,13.001,7.002,-11.998
1920,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-10.0,-10.0,-10.0,True,False,680,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1921,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-10.0,-10.0,-0.1,True,False,860,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1922,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-10.0,-10.0,0.1,True,False,861,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1923,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-10.0,-10.0,10.0,True,False,921,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1924,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-10.0,-0.1,-10.0,True,False,682,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1925,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-10.0,-0.1,-0.1,True,False,860,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1926,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-10.0,-0.1,0.1,True,False,862,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1927,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-10.0,-0.1,10.0,True,False,921,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1928,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-10.0,0.1,-10.0,True,False,682,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1929,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-10.0,0.1,-0.1,True,False,860,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1930,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-10.0,0.1,0.1,True,False,862,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1931,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-10.0,0.1,10.0,True,False,921,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1932,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-10.0,10.0,-10.0,True,False,683,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1933,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-10.0,10.0,-0.1,True,False,860,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1934,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-10.0,10.0,0.1,True,False,862,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1935,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-10.0,10.0,10.0,True,False,921,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1936,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-0.1,-10.0,-10.0,True,False,681,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1937,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-0.1,-10.0,-0.1,True,False,860,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1938,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-0.1,-10.0,0.1,True,False,862,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1939,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-0.1,-10.0,10.0,True,False,921,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1940,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-0.1,-0.1,-10.0,True,False,682,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1941,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-0.1,-0.1,-0.1,True,False,860,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1942,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-0.1,-0.1,0.1,True,False,862,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1943,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-0.1,-0.1,10.0,True,False,921,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1944,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-0.1,0.1,-10.0,True,False,682,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1945,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-0.1,0.1,-0.1,True,False,860,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1946,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-0.1,0.1,0.1,True,False,862,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1947,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-0.1,0.1,10.0,True,False,921,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1948,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-0.1,10.0,-10.0,True,False,683,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1949,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-0.1,10.0,-0.1,True,False,860,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1950,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-0.1,10.0,0.1,True,False,862,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1951,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,-0.1,10.0,10.0,True,False,921,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1952,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,0.1,-10.0,-10.0,True,False,681,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1953,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,0.1,-10.0,-0.1,True,False,860,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1954,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,0.1,-10.0,0.1,True,False,862,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1955,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,0.1,-10.0,10.0,True,False,921,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1956,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,0.1,-0.1,-10.0,True,False,682,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1957,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,0.1,-0.1,-0.1,True,False,860,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1958,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,0.1,-0.1,0.1,True,False,862,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1959,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,0.1,-0.1,10.0,True,False,921,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1960,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,0.1,0.1,-10.0,True,False,682,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1961,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,0.1,0.1,-0.1,True,False,860,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1962,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,0.1,0.1,0.1,True,False,862,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1963,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,0.1,0.1,10.0,True,False,921,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1964,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,0.1,10.0,-10.0,True,False,683,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1965,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,0.1,10.0,-0.1,True,False,860,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1966,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,0.1,10.0,0.1,True,False,862,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1967,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,0.1,10.0,10.0,True,False,921,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1968,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,10.0,-10.0,-10.0,True,False,681,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1969,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,10.0,-10.0,-0.1,True,False,860,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1970,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,10.0,-10.0,0.1,True,False,862,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1971,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,10.0,-10.0,10.0,True,False,921,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1972,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,10.0,-0.1,-10.0,True,False,682,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1973,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,10.0,-0.1,-0.1,True,False,860,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1974,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,10.0,-0.1,0.1,True,False,862,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1975,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,10.0,-0.1,10.0,True,False,921,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1976,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,10.0,0.1,-10.0,True,False,682,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1977,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,10.0,0.1,-0.1,True,False,860,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1978,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,10.0,0.1,0.1,True,False,862,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1979,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,10.0,0.1,10.0,True,False,921,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1980,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,10.0,10.0,-10.0,True,False,683,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1981,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,10.0,10.0,-0.1,True,False,860,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1982,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,10.0,10.0,0.1,True,False,862,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1983,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-06,10.0,10.0,10.0,True,False,921,-0.001,-0.002,0.005,0.498,4976.492,13.001,7.002,-12.005
1984,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-10.0,-10.0,-10.0,False,True,1,126.444,90.75,-1.857,316.345,3163449.214,-113.444,-83.75,-10.143
1985,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-10.0,-10.0,-0.1,False,True,1,126.472,90.85,-9.876,316.604,3166035.743,-113.472,-83.85,-2.124
1986,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-10.0,-10.0,0.1,False,True,1,126.473,90.852,-10.038,316.61,3166103.098,-113.473,-83.852,-1.962
1987,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-10.0,-10.0,10.0,False,True,1,126.501,90.952,-18.058,317.006,3170061.157,-113.501,-83.952,6.058
1988,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-10.0,-0.1,-10.0,False,True,1,127.258,36.817,-1.757,278.565,2785648.378,-114.258,-29.817,-10.243
1989,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-10.0,-0.1,-0.1,False,True,1,127.287,36.917,-9.776,278.794,2787937.881,-114.287,-29.917,-2.224
1990,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-10.0,-0.1,0.1,False,True,1,127.287,36.919,-9.938,278.8,2788000.085,-114.287,-29.919,-2.062
1991,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-10.0,-0.1,10.0,False,True,1,127.316,37.019,-17.958,279.196,2791955.931,-114.316,-30.019,5.958
1992,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-10.0,0.1,-10.0,False,True,1,127.275,35.727,-1.755,278.165,2781651.502,-114.275,-28.727,-10.245
1993,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-10.0,0.1,-0.1,False,True,1,127.303,35.827,-9.774,278.394,2783937.574,-114.303,-28.827,-2.226
1994,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-10.0,0.1,0.1,False,True,1,127.304,35.829,-9.936,278.4,2783998.531,-114.304,-28.829,-2.064
1995,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-10.0,0.1,10.0,False,True,1,127.333,35.929,-17.956,278.782,2787819.5,-114.333,-28.929,5.956
1996,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-10.0,10.0,-10.0,False,True,1,128.09,-18.206,-1.655,274.259,2742594.709,-115.09,25.206,-10.345
1997,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-10.0,10.0,-0.1,False,True,1,128.118,-18.106,-9.674,274.436,2744359.916,-115.118,25.106,-2.326
1998,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-10.0,10.0,0.1,False,True,1,128.119,-18.104,-9.836,274.441,2744411.289,-115.119,25.104,-2.164
1999,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-10.0,10.0,10.0,False,True,1,128.147,-18.004,-17.856,274.769,2747686.736,-115.147,25.004,5.856
2000,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-0.1,-10.0,-10.0,False,True,1,71.419,91.565,-1.828,235.789,2357894.848,-58.419,-84.565,-10.172
2001,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-0.1,-10.0,-0.1,False,True,1,71.448,91.665,-9.848,236.142,2361420.68,-58.448,-84.665,-2.152
2002,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-0.1,-10.0,0.1,False,True,1,71.449,91.667,-10.01,236.151,2361514.658,-58.449,-84.667,-1.99
2003,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-0.1,-10.0,10.0,False,True,1,71.477,91.767,-18.029,236.729,2367293.209,-58.477,-84.767,6.029
2004,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-0.1,-0.1,-10.0,False,True,1,72.234,37.632,-1.728,167.904,1679035.927,-59.234,-30.632,-10.272
2005,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-0.1,-0.1,-0.1,False,True,1,72.263,37.732,-9.748,168.243,1682434.985,-59.263,-30.732,-2.252
2006,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-0.1,-0.1,0.1,False,True,1,72.263,37.734,-9.91,168.253,1682529.466,-59.263,-30.734,-2.09
2007,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-0.1,-0.1,10.0,False,True,1,72.292,37.834,-17.929,168.865,1688650.995,-59.292,-30.834,5.929
2008,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-0.1,0.1,-10.0,False,True,1,72.251,36.542,-1.726,167.12,1671201.553,-59.251,-29.542,-10.274
2009,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-0.1,0.1,-0.1,False,True,1,72.279,36.642,-9.746,167.459,1674585.556,-59.279,-29.642,-2.254
2010,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-0.1,0.1,0.1,False,True,1,72.28,36.644,-9.908,167.468,1674681.056,-59.28,-29.644,-2.092
2011,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-0.1,0.1,10.0,False,True,1,72.308,36.744,-17.927,168.078,1680777.186,-59.308,-29.744,5.927
2012,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-0.1,10.0,-10.0,False,True,1,73.065,-17.391,-1.626,158.233,1582332.319,-60.065,24.391,-10.374
2013,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-0.1,10.0,-0.1,False,True,1,73.094,-17.291,-9.646,158.471,1584706.952,-60.094,24.291,-2.354
2014,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-0.1,10.0,0.1,False,True,1,73.095,-17.289,-9.808,158.478,1584783.585,-60.095,24.289,-2.192
2015,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,-0.1,10.0,10.0,False,True,1,73.123,-17.189,-17.827,158.998,1589978.58,-60.123,24.189,5.827
2016,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,0.1,-10.0,-10.0,False,True,1,70.308,91.582,-1.828,234.61,2346097.96,-57.308,-84.582,-10.172
2017,<function <lambda> at 0x000001AC63CA8510>,"[13, 7, -12]",10000,1e-05,0.1,-10.0,-0.1,False,True,1,70.336,91.681,-9.847,234.978,2349780.654,-57.336,-84.681,-2.153
